user_id,timestep,dryness,acne,sensitivity,oiliness,product_name,brand,label,product_rating,reward
151,6,0.12,0.29,0.44,0.24,Face Mask - Grape - Anti-pollution,SEPHORA COLLECTION,Face Mask,5.0,1.0
151,7,0.05,0.23,0.39,0.17,Exfoliating Swipeys,GO-TO,Cleanser,4.9,1.0
151,8,0.0,0.19,0.34,0.13,Transforming Walnut Scrub,OLEHENRIKSEN,Cleanser,4.7,1.0
151,9,0.0,0.13,0.29,0.07,Repairative Moisturizer,TATA HARPER,Moisturizer,3.4,0.687
152,0,0.67,0.81,0.91,0.11,Beauty Elixir,CAUDALIE,Moisturizer,4.3,0.744
152,1,0.63,0.76,0.88,0.1,Mini Pore Waterclay Mask,LANEIGE,Face Mask,4.7,0.981
152,2,0.59,0.72,0.77,0.04,Shake & Shot™ Rubber Firming Mask,DR. JART+,Face Mask,3.8,0.95
152,3,0.56,0.67,0.73,0.01,Water Bank Moisture Cream,LANEIGE,Moisturizer,4.4,0.848
152,4,0.54,0.6,0.71,0.0,Vitamin C Ester Brightening Eye Serum,PERRICONE MD,Eye cream,4.1,0.601
152,5,0.49,0.55,0.66,0.0,Sleeping Mask - Coconut Water,SEPHORA COLLECTION,Face Mask,5.0,0.885
152,6,0.45,0.51,0.59,0.0,30 Day Treatment,BIOEFFECT,Treatment,5.0,1.0
152,7,0.47,0.45,0.52,0.0,The Revitalizing Hydrating Serum,LA MER,Treatment,4.2,1.0
152,8,0.43,0.39,0.46,0.0,Double Serum Complete Age Control Concentrate,CLARINS,Treatment,4.1,0.978
152,9,0.37,0.36,0.38,0.0,Tarteguard Mineral Powder Sunscreen Broad Spectrum SPF 30,TARTE,Sun protect,4.2,0.971
153,0,0.99,0.23,0.68,0.85,Baby Pekee Bar™ + Juju Bar Travel Duo,DRUNK ELEPHANT,Cleanser,4.5,1.0
153,1,0.98,0.17,0.65,0.82,Sport Continuous Spray SPF 50 - Guava Mango,COOLA,Sun protect,4.1,1.0
153,2,0.95,0.12,0.6,0.77,High Potency Classics: Face Finishing & Firming Moisturizer Tint SPF 30,PERRICONE MD,Sun protect,4.3,1.0
153,3,0.9,0.06,0.56,0.71,Honey Potion Renewing Antioxidant Hydration Mask with Echinacea GreenEnvy™,FARMACY,Face Mask,4.3,1.0
153,4,0.85,0.03,0.53,0.66,Your Skin But Better™ CC+™ Cream with SPF 50+,IT COSMETICS,Moisturizer,4.1,0.978
153,5,0.83,0.01,0.47,0.62,Resurfacing Mask,TATA HARPER,Face Mask,4.3,1.0
153,6,0.79,0.0,0.4,0.52,Evercalm™ Gentle Cleansing Milk,REN CLEAN SKINCARE,Cleanser,4.3,1.0
153,7,0.74,0.0,0.38,0.44,Greek Yoghurt Advanced Nourishing Sleeping Facial,KORRES,Face Mask,4.4,1.0
153,8,0.71,0.0,0.34,0.39,Ultra Repair Instant Oatmeal Mask,FIRST AID BEAUTY,Face Mask,4.4,1.0
153,9,0.66,0.0,0.3,0.36,UncompliKated SPF 50 Soft Focus Makeup Setting Spray,KATE SOMERVILLE,Sun protect,3.2,0.806
154,0,0.43,0.78,0.57,0.86,Ultramoor Mud Mask,OMOROVICZA,Face Mask,4.5,1.0
154,1,0.41,0.71,0.55,0.81,Checks and Balances™ Frothy Face Wash,ORIGINS,Cleanser,4.3,1.0
154,2,0.36,0.68,0.52,0.78,Advanced Anti-Aging Repairing Oil,ALGENIST,Treatment,4.4,1.0
154,3,0.28,0.63,0.46,0.73,Rapid Age Spot and Pigment Lightening Serum,MURAD,Treatment,3.8,0.942
154,4,0.24,0.56,0.4,0.71,Hydra Zen Masque Anti-Stress Moisturizing Night Face Mask,LANCÔME,Face Mask,4.6,1.0
154,5,0.19,0.49,0.38,0.67,Clean Break™ Oil-Free Moisturizer,JACK BLACK,Moisturizer,4.5,1.0
154,6,0.16,0.43,0.32,0.66,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,ORIGINS,Face Mask,4.5,1.0
154,7,0.12,0.39,0.26,0.58,High Potency Classics: Firming Evening Repair,PERRICONE MD,Treatment,4.4,1.0
154,8,0.06,0.31,0.19,0.53,100% Mineral Smooth & Poreless Matte Screen SPF 40,SUPERGOOP!,Sun protect,3.7,0.986
154,9,0.0,0.29,0.11,0.47,Witch Hazel Herbal Extract Toner,BELIF,Cleanser,4.6,0.878
155,0,0.9,0.56,0.03,0.93,Acne System,PETER THOMAS ROTH,Treatment,4.3,0.937
155,1,0.88,0.51,0.0,0.92,White Lucent Anti-Dark Circles Eye Cream,SHISEIDO,Eye cream,3.6,0.676
155,2,0.86,0.5,0.0,0.91,Pore Minimalist Black Charcoal Sheet Mask,DR. JART+,Face Mask,3.9,0.938
155,3,0.8,0.45,0.0,0.89,Acne Solutions Cleansing Foam,CLINIQUE,Cleanser,4.2,1.0
155,4,0.73,0.39,0.0,0.86,Purity Made Simple® Facial Cleansing Gel & Eye Makeup Remover,PHILOSOPHY,Cleanser,0.0,0.012
155,5,0.73,0.42,0.0,0.83,Sport Continuous Spray SPF 30 - Unscented,COOLA,Sun protect,5.0,1.0
155,6,0.69,0.37,0.0,0.77,Waterfall Glacier Water Cream,SATURDAY SKIN,Moisturizer,4.6,1.0
155,7,0.64,0.31,0.0,0.73,Sleeping Mask - Coconut Water,SEPHORA COLLECTION,Face Mask,5.0,1.0
155,8,0.57,0.28,0.0,0.66,Eye Duty Triple Remedy A.M. Gel Cream,FIRST AID BEAUTY,Eye cream,4.1,0.975
155,9,0.52,0.23,0.0,0.59,Resilience Lift Firming/Sculpting Eye Creme,ESTÉE LAUDER,Eye cream,3.3,0.651
156,0,0.39,0.9,0.33,0.76,Wild Rose 15% Vitamin C Spotless Serum,KORRES,Treatment,3.9,0.98
156,1,0.35,0.84,0.31,0.72,Radiance Transforming Mask,EVE LOM,Face Mask,0.0,0.098
156,2,0.37,0.83,0.3,0.7,Ibuki Beauty Sleeping Mask,SHISEIDO,Moisturizer,4.4,1.0
156,3,0.33,0.79,0.26,0.64,Sake Brightening Bio-Cellulose Eye Masks,BOSCIA,Eye cream,1.8,0.54
156,4,0.32,0.74,0.24,0.62,Un-Wrinkle Peel Pads,PETER THOMAS ROTH,Treatment,4.6,0.894
156,5,0.25,0.67,0.2,0.58,Cilantro & Orange Extract Pollutant Defending Mask,KIEHL'S SINCE 1851,Face Mask,4.1,1.0
156,6,0.21,0.61,0.14,0.51,Énergie de Vie The Smoothing & Plumping Water-Infused Cream,LANCÔME,Moisturizer,4.2,1.0
156,7,0.11,0.55,0.08,0.51,Vine[activ] Energizing Vitamin C Eye Cream,CAUDALIE,Eye cream,3.7,0.873
156,8,0.05,0.51,0.07,0.44,PRE:EMPT SERIES™ Skin Perfecting Serum,PERRICONE MD,Treatment,4.3,1.0
156,9,0.01,0.46,0.02,0.38,Sheet Masks,DR. JART+,Face Mask,4.2,1.0
157,0,0.95,0.4,0.77,0.03,Turmeric 2-in-1 Brightening & Exfoliating Mask,KORA ORGANICS,Face Mask,4.6,1.0
157,1,0.9,0.33,0.7,0.0,Cleansing Gel Oil Enriched,BELIF,Cleanser,4.5,0.729
157,2,0.87,0.27,0.65,0.0,Ultra Facial Cream SPF 30,KIEHL'S SINCE 1851,Moisturizer,4.2,1.0
157,3,0.87,0.25,0.6,0.0,Hyaluronic Marine Hydrating Modeling Mask,DR. DENNIS GROSS SKINCARE,Face Mask,4.1,1.0
157,4,0.83,0.16,0.53,0.0,+ Retinol Firming Eye Cream,KATE SOMERVILLE,Eye cream,3.7,0.98
157,5,0.78,0.13,0.5,0.0,Retinol Youth Renewal Night Cream,MURAD,Moisturizer,4.6,1.0
157,6,0.74,0.07,0.47,0.0,Supergoop! x Milly Defense Refresh Setting Mist Broad Spectrum Sunscreen SPF 50,SUPERGOOP!,Sun protect,3.7,0.977
157,7,0.73,0.01,0.42,0.0,A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea,ORIGINS,Eye cream,4.0,0.945
157,8,0.7,0.0,0.38,0.0,Daily Reviving Concentrate,KIEHL'S SINCE 1851,Moisturizer,4.7,1.0
157,9,0.62,0.0,0.35,0.0,Rose Stem Cell Bio-Repair Gel Mask,PETER THOMAS ROTH,Face Mask,4.1,1.0
158,0,0.8,0.71,0.08,0.15,After-Sun Milk Soothing Body Lotion,MOROCCANOIL,Sun protect,4.7,1.0
158,1,0.73,0.65,0.03,0.13,Energy Yellow Citrus & Honey Splash Mask,BLITHE,Face Mask,4.2,1.0
158,2,0.65,0.59,0.0,0.07,Sheer Mineral Sun Spray SPF 50,DR. DENNIS GROSS SKINCARE,Sun protect,4.1,0.896
158,3,0.62,0.56,0.0,0.0,Renewed Hope in a Jar Skin Tint,PHILOSOPHY,Sun protect,4.1,0.985
158,4,0.58,0.51,0.0,0.0,Glow Cycle Retin-ALT Power Serum,OLEHENRIKSEN,Treatment,4.4,1.0
158,5,0.55,0.46,0.0,0.0,Younger® Revealing Mask Intense,LANCER,Face Mask,4.3,1.0
158,6,0.49,0.41,0.0,0.0,GenOptics Aura Essence Serum,SK-II,Moisturizer,4.1,1.0
158,7,0.46,0.35,0.0,0.0,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,IT COSMETICS,Moisturizer,3.9,1.0
158,8,0.43,0.29,0.0,0.0,Hello FAB Triple Protection Skin Tint with Goji Berry SPF 30,FIRST AID BEAUTY,Sun protect,4.1,0.98
158,9,0.36,0.22,0.0,0.0,Squalane + Antioxidant Cleansing Oil,BIOSSANCE,Moisturizer,4.4,1.0
159,0,0.19,0.45,0.55,0.41,Essential Energy Eye Definer,SHISEIDO,Eye cream,0.0,0.295
159,1,0.15,0.45,0.55,0.4,Ultimate Miracle Worker Fix Eye Power-Treatment,PHILOSOPHY,Eye cream,3.9,1.0
159,2,0.09,0.37,0.47,0.33,Water Fuse Hydro Sleep Mask,DR. JART+,Face Mask,4.4,1.0
159,3,0.04,0.34,0.43,0.29,Cicapair™ Tiger Grass Nightly Re.Pair Mask,DR. JART+,Face Mask,4.3,1.0
159,4,0.0,0.32,0.43,0.24,Baggage Claim Gold Eye Masks,WANDER BEAUTY,Eye cream,4.3,1.0
159,5,0.0,0.28,0.39,0.2,Honey Drop Lightweight Moisturizer with Echinacea GreenEnvy™,FARMACY,Moisturizer,4.1,1.0
159,6,0.0,0.22,0.34,0.15,Superberry Hydrate + Glow Oil,YOUTH TO THE PEOPLE,Moisturizer,4.8,1.0
159,7,0.0,0.17,0.26,0.11,Capture Totale Dreamskin Advanced,DIOR,Moisturizer,4.3,1.0
159,8,0.0,0.11,0.18,0.06,Clearly Corrective™ Dark Circle Perfector,KIEHL'S SINCE 1851,Eye cream,3.6,0.965
159,9,0.0,0.03,0.13,0.0,Rose Deep Hydration Facial Toner,FRESH,Cleanser,4.2,0.795
160,0,0.91,0.98,0.57,0.17,The Pearl Tinted Eye Illuminating Treatment,TATCHA,Eye cream,4.0,1.0
160,1,0.86,0.92,0.52,0.13,Confidence in a Cream™ Transforming Moisturizing Super Cream,IT COSMETICS,Moisturizer,4.3,1.0
160,2,0.8,0.86,0.46,0.11,Deep Cleansing Exfoliator,CAUDALIE,Cleanser,4.6,1.0
160,3,0.72,0.81,0.45,0.05,Super Spot Remover™ Blemish Treatment Gel,ORIGINS,Treatment,4.0,0.944
160,4,0.7,0.75,0.41,0.01,R.N.A. POWER Anti-Aging Eye Cream,SK-II,Eye cream,4.3,1.0
160,5,0.64,0.73,0.36,0.0,Everyday Sunscreen Broad Spectrum SPF 50,SUPERGOOP!,Sun protect,4.3,1.0
160,6,0.61,0.68,0.3,0.0,Acne Solutions Cleansing Foam,CLINIQUE,Cleanser,4.2,1.0
160,7,0.55,0.61,0.24,0.0,Full Spectrum 360° Sun Silk Drops SPF 30,COOLA,Sun protect,4.6,1.0
160,8,0.51,0.55,0.2,0.0,Coconut Rose Toner,KOPARI,Cleanser,4.5,1.0
160,9,0.47,0.51,0.13,0.0,POWER Recharging Night Pressed Serum,ALGENIST,Moisturizer,4.4,1.0
161,0,0.25,0.63,0.59,0.2,Charcoal Pore Pudding Intensive Wash-Off Treatment,BOSCIA,Face Mask,4.4,1.0
161,1,0.18,0.57,0.51,0.15,Flower Fusion™ Rose Hydrating Sheet Mask,ORIGINS,Face Mask,3.8,0.901
161,2,0.13,0.55,0.46,0.1,Ibuki Purifying Cleanser,SHISEIDO,Cleanser,4.3,1.0
161,3,0.05,0.51,0.43,0.06,Vinosource Intense Moisture Rescue Cream,CAUDALIE,Moisturizer,4.2,1.0
161,4,0.01,0.5,0.36,0.0,Alpha Beta® Medi–Spa Peel,DR. DENNIS GROSS SKINCARE,Treatment,4.5,1.0
161,5,0.0,0.43,0.35,0.0,Renewed Hope in A Jar Refreshing & Refining Moisturizer,PHILOSOPHY,Moisturizer,4.1,0.965
161,6,0.0,0.35,0.31,0.0,Uplifting Transformation™ Eye Crème,OLEHENRIKSEN,Eye cream,3.9,0.971
161,7,0.0,0.31,0.29,0.0,Time In A Bottle 100% In-Control,PHILOSOPHY,Treatment,4.0,0.948
161,8,0.0,0.26,0.24,0.0,Crème Radiance Gentle Cleansing Creamy-Foam Cleanser,LANCÔME,Cleanser,4.5,0.849
161,9,0.0,0.2,0.18,0.0,ABSOLUE PREMIUM ßx – Absolute Replenishing Cream SPF 15 Sunscreen,LANCÔME,Moisturizer,4.5,0.931
162,0,0.97,0.14,0.32,0.95,So Nurturing™ Cleansing Cloths,OLEHENRIKSEN,Cleanser,4.0,0.964
162,1,0.93,0.1,0.26,0.91,EGF Day Serum,BIOEFFECT,Treatment,4.6,1.0
162,2,0.86,0.04,0.21,0.86,Hyaluronic Marine Hydrating Modeling Mask,DR. DENNIS GROSS SKINCARE,Face Mask,4.1,1.0
162,3,0.84,0.0,0.19,0.8,United State™ Balancing Tonic,ORIGINS,Cleanser,4.3,0.933
162,4,0.77,0.0,0.13,0.72,Golden Krocus Ageless Saffron Elixir Serum,KORRES,Treatment,4.1,1.0
162,5,0.76,0.0,0.06,0.71,Hydra Life Cooling Hydration Sorbet Eye Gel,DIOR,Eye cream,3.8,0.908
162,6,0.7,0.0,0.0,0.67,Hydra Life Cooling Hydration Sorbet Eye Gel,DIOR,Eye cream,3.8,0.876
162,7,0.65,0.0,0.0,0.64,Crème Ancienne® Ultimate Nourishing Honey Mask,FRESH,Face Mask,4.2,1.0
162,8,0.61,0.0,0.0,0.56,Ultra Repair Instant Oatmeal Mask,FIRST AID BEAUTY,Face Mask,4.4,1.0
162,9,0.6,0.0,0.0,0.5,Premier Cru Eye Cream,CAUDALIE,Eye cream,3.3,0.881
163,0,0.82,0.39,0.11,0.56,"Eye Duty Triple Remedy: Brighten, Depuff and Smooth",FIRST AID BEAUTY,Eye cream,4.0,0.966
163,1,0.75,0.31,0.05,0.51,Mineral Crème Broad Spectrum SPF 50 UVA-UVB Sunscreen,MDSOLARSCIENCES,Sun protect,4.3,1.0
163,2,0.72,0.24,0.0,0.44,Watermelon Glow Jelly Sheet Mask,GLOW RECIPE,Face Mask,3.6,0.892
163,3,0.69,0.2,0.0,0.44,Professional 3% Retinoid Plus,PETER THOMAS ROTH,Treatment,4.6,1.0
163,4,0.64,0.19,0.0,0.39,The Broad Spectrum SPF 50 UV Protecting Fluid,LA MER,Sun protect,4.7,0.88
163,5,0.58,0.12,0.0,0.38,Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen,AMOREPACIFIC,Sun protect,3.3,0.834
163,6,0.54,0.09,0.0,0.35,Overnight Restorative Cream,ALGENIST,Moisturizer,4.4,1.0
163,7,0.48,0.03,0.0,0.33,Detoxifying Silt Gelee Mask,VOLITION BEAUTY,Face Mask,4.7,1.0
163,8,0.46,0.0,0.0,0.26,Sport Continuous Spray SPF 50 - Unscented,COOLA,Sun protect,4.4,1.0
163,9,0.39,0.0,0.0,0.21,Evercalm™ Gentle Cleansing Milk,REN CLEAN SKINCARE,Cleanser,4.3,1.0
164,0,0.82,0.8,0.41,0.5,Bye Bye Pores Primer™ Oil-Free Poreless Skin-Perfecting Serum Primer,IT COSMETICS,Treatment,3.6,0.964
164,1,0.8,0.76,0.36,0.46,Glycolic Peel,CAUDALIE,Treatment,4.2,0.975
164,2,0.74,0.7,0.32,0.4,Ferulic Acid + Retinol Brightening Solution,DR. DENNIS GROSS SKINCARE,Treatment,4.1,1.0
164,3,0.67,0.66,0.24,0.33,Clarifying Toner,MURAD,Cleanser,0.0,-0.012
164,4,0.69,0.67,0.25,0.36,MAGNETIGHT™ Age-Defier Mask Bundle,DR. BRANDT SKINCARE,Face Mask,4.0,0.948
164,5,0.65,0.63,0.18,0.29,The Regenerating Serum,LA MER,Treatment,3.9,0.994
164,6,0.64,0.57,0.11,0.24,Waterproof Eye Makeup Remover,SEPHORA COLLECTION,Cleanser,4.4,0.856
164,7,0.64,0.53,0.05,0.2,Revitalixir™ Recovery Serum,MURAD,Treatment,4.5,1.0
164,8,0.58,0.49,0.01,0.18,EGF Eye Serum,BIOEFFECT,Eye cream,5.0,1.0
164,9,0.57,0.48,0.0,0.14,Black Tea Firming Overnight Mask Mini,FRESH,Face Mask,4.0,0.888
165,0,0.92,0.69,0.54,0.79,Moment of Truth™ 2-in-1 Polishing Sugar Mask,OLEHENRIKSEN,Cleanser,4.5,1.0
165,1,0.85,0.61,0.47,0.73,Lapis Oil Balancing Facial Oil,HERBIVORE,Moisturizer,4.4,0.854
165,2,0.82,0.56,0.44,0.74,Revitalixir™ Recovery Serum,MURAD,Treatment,4.5,1.0
165,3,0.79,0.52,0.37,0.69,Caviar Lime Acid Peel,LANCER,Treatment,4.7,1.0
165,4,0.77,0.49,0.31,0.65,Black Tea Age-Delay Cream,FRESH,Moisturizer,4.2,1.0
165,5,0.72,0.46,0.24,0.61,Max Complexion Correction Pads,PETER THOMAS ROTH,Treatment,4.4,0.893
165,6,0.7,0.43,0.18,0.58,Clearly Corrective™ Dark Spot Solution,KIEHL'S SINCE 1851,Treatment,3.5,0.867
165,7,0.65,0.37,0.1,0.5,Clearing Mask,INDIE LEE,Face Mask,4.4,1.0
165,8,0.62,0.32,0.03,0.46,Hello FAB Kona Eye Stick,FIRST AID BEAUTY,Eye cream,3.7,0.85
165,9,0.57,0.28,0.0,0.4,Radiance Transforming Mask,EVE LOM,Face Mask,0.0,0.131
166,0,0.98,0.68,0.4,0.75,Ultra Repair Hydra-Firm Sleeping Cream,FIRST AID BEAUTY,Moisturizer,4.3,1.0
166,1,0.95,0.62,0.36,0.68,Alpha Beta® Medi–Spa Peel,DR. DENNIS GROSS SKINCARE,Treatment,4.5,1.0
166,2,0.91,0.57,0.29,0.62,Squalane + Antioxidant Cleansing Oil,BIOSSANCE,Moisturizer,4.4,1.0
166,3,0.82,0.52,0.27,0.63,Resveratrol Lift Firming Serum,CAUDALIE,Treatment,4.3,0.998
166,4,0.77,0.46,0.23,0.56,Crème Ancienne®,FRESH,Moisturizer,4.4,1.0
166,5,0.72,0.44,0.2,0.51,Adaptogen Deep Moisture Cream,YOUTH TO THE PEOPLE,Moisturizer,4.8,1.0
166,6,0.66,0.38,0.14,0.45,Power Dose Vitamin C,DR. BRANDT SKINCARE,Treatment,4.4,1.0
166,7,0.6,0.31,0.12,0.42,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,TARTE,Moisturizer,4.3,1.0
166,8,0.55,0.27,0.06,0.36,The Microdelivery Exfoliating Facial Wash,PHILOSOPHY,Cleanser,4.6,1.0
166,9,0.51,0.23,0.0,0.31,Face Lotion SPF 30,MOROCCANOIL,Sun protect,0.0,0.179
167,0,0.77,0.59,0.5,0.34,Acne-Clear Invisible Dots,PETER THOMAS ROTH,Treatment,3.6,0.927
167,1,0.69,0.58,0.46,0.28,Oil Control Blotting Paper,SHISEIDO,Cleanser,4.3,1.0
167,2,0.65,0.52,0.39,0.21,Vine[Activ] Vitamin C Anti-Wrinkle Serum,CAUDALIE,Treatment,4.1,1.0
167,3,0.61,0.5,0.34,0.17,Hydrating Lip Mask,SEPHORA COLLECTION,Face Mask,3.0,0.615
167,4,0.59,0.49,0.3,0.18,Watermelon Glow Sleeping Mask Mini,GLOW RECIPE,Face Mask,3.7,0.931
167,5,0.56,0.45,0.24,0.13,RetAsphere™ 2-in-1 Retinol Night Cream,KATE SOMERVILLE,Moisturizer,4.3,1.0
167,6,0.53,0.37,0.18,0.07,Micellar Cleansing Water & Milk - Pomegranate,SEPHORA COLLECTION,Cleanser,4.2,1.0
167,7,0.48,0.34,0.15,0.03,ExfoliKate Glow Moisturizer,KATE SOMERVILLE,Moisturizer,4.6,1.0
167,8,0.43,0.26,0.1,0.0,Superfood Firm and Brighten Vitamin C Serum,YOUTH TO THE PEOPLE,Treatment,3.9,0.992
167,9,0.42,0.2,0.08,0.0,Self Tan Express Bronzing Face Sheet Mask,ST. TROPEZ TANNING ESSENTIALS,Face Mask,3.8,0.928
168,0,0.48,0.48,0.44,0.7,Virgin Marula Luxury Facial Oil Mini,DRUNK ELEPHANT,Moisturizer,4.5,1.0
168,1,0.4,0.44,0.41,0.68,Vinoperfect Glycolic Brightening Essence,CAUDALIE,Treatment,4.4,1.0
168,2,0.37,0.37,0.36,0.63,Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer,IT COSMETICS,Moisturizer,3.8,0.967
168,3,0.32,0.29,0.32,0.59,Wrinkle Warrior™ 2-in-1 Plumping Moisturizer + Serum,KATE SOMERVILLE,Moisturizer,3.9,0.905
168,4,0.27,0.22,0.27,0.57,Truth Revealed™ Brightening Broad Spectrum SPF 15 Moisturizer,OLEHENRIKSEN,Moisturizer,4.2,1.0
168,5,0.25,0.18,0.22,0.54,Baby Pekee Bar™ + Juju Bar Travel Duo,DRUNK ELEPHANT,Cleanser,4.5,1.0
168,6,0.2,0.17,0.18,0.51,Énergie de Vie The Illuminating & Anti-Fatigue Cooling Eye Gel,LANCÔME,Eye cream,3.5,0.939
168,7,0.13,0.13,0.15,0.45,JuJu Bar,DRUNK ELEPHANT,Cleanser,4.6,1.0
168,8,0.05,0.08,0.08,0.37,Wild Rose Exfoliating Cleanser,KORRES,Cleanser,4.4,1.0
168,9,0.01,0.04,0.02,0.3,High Potency Classics: Firming Evening Repair,PERRICONE MD,Treatment,4.4,1.0
169,0,0.17,0.16,0.56,0.96,Greek Yoghurt Foaming Cream Cleanser,KORRES,Cleanser,4.6,1.0
169,1,0.09,0.12,0.47,0.93,Crème Ancienne Face Oil Elixir,FRESH,Treatment,3.6,0.928
169,2,0.06,0.05,0.41,0.88,Illuminating Eye Crème,TATA HARPER,Eye cream,3.0,0.8
169,3,0.03,0.06,0.35,0.85,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,ORIGINS,Face Mask,4.7,1.0
169,4,0.02,0.03,0.3,0.85,Rénergie Lift Multi-Action Eye,LANCÔME,Eye cream,3.9,0.991
169,5,0.0,0.0,0.24,0.78,Water Bank Eye Gel,LANEIGE,Eye cream,4.2,1.0
169,6,0.0,0.0,0.18,0.78,Prep-N-Glow™ Cloths,NUFACE,Cleanser,4.7,1.0
169,7,0.0,0.0,0.09,0.72,Tarteguard 20 Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,TARTE,Sun protect,4.0,0.929
169,8,0.0,0.0,0.06,0.69,Hydra-Essentiel Bi-Phase Serum,CLARINS,Treatment,4.6,1.0
169,9,0.0,0.0,0.03,0.65,Facial Treatment Essence,SK-II,Moisturizer,4.1,1.0
170,0,0.7,0.21,0.75,0.81,Oil Free Moisturizer,KATE SOMERVILLE,Moisturizer,4.2,1.0
170,1,0.65,0.15,0.71,0.77,Wrinkle Warrior™ 2-in-1 Plumping Moisturizer + Serum,KATE SOMERVILLE,Moisturizer,3.9,0.675
170,2,0.62,0.11,0.67,0.74,Photo Finish Primerizer,SMASHBOX,Moisturizer,4.1,1.0
170,3,0.6,0.01,0.57,0.67,Truth Revealed™ Brightening Broad Spectrum SPF 15 Moisturizer,OLEHENRIKSEN,Moisturizer,4.2,1.0
170,4,0.54,0.0,0.49,0.59,Acne System,PETER THOMAS ROTH,Treatment,4.3,1.0
170,5,0.48,0.0,0.42,0.55,Vine[activ] Energizing Vitamin C Eye Cream,CAUDALIE,Eye cream,3.7,0.927
170,6,0.46,0.0,0.39,0.52,Ultra Facial Moisturizer SPF 30,KIEHL'S SINCE 1851,Sun protect,3.7,0.943
170,7,0.4,0.0,0.36,0.46,Gentle Oil-Free Eye Makeup Remover,NARS,Cleanser,4.3,0.861
170,8,0.38,0.0,0.34,0.42,Rub-A-Dub Refining Peel Gel,SATURDAY SKIN,Cleanser,4.6,1.0
170,9,0.33,0.0,0.26,0.36,Oil-Free Face Cream Broad Spectrum SPF 30,CLINIQUE,Sun protect,3.3,0.855
171,0,0.6,0.61,0.59,0.35,POWERMUD™ Dualcleanse Treatment,GLAMGLOW,Cleanser,3.9,0.978
171,1,0.57,0.56,0.54,0.33,Complete Eye Renewal Balm,ALGENIST,Eye cream,4.0,1.0
171,2,0.51,0.54,0.51,0.27,The Water Cream,TATCHA,Moisturizer,4.2,0.945
171,3,0.42,0.51,0.44,0.22,Bio-Performance Advanced Super Restoring Cream,SHISEIDO,Moisturizer,4.3,0.956
171,4,0.38,0.47,0.35,0.2,Face Mask - Aloe Vera - Replenishing,SEPHORA COLLECTION,Face Mask,4.7,1.0
171,5,0.31,0.42,0.33,0.12,JuJu Bar,DRUNK ELEPHANT,Cleanser,4.6,1.0
171,6,0.24,0.38,0.28,0.13,ER+ Radical Recovery After-Sun Lotion,COOLA,Sun protect,4.8,1.0
171,7,0.16,0.34,0.24,0.11,Rénergie Lift Multi-Action Night,LANCÔME,Moisturizer,4.3,1.0
171,8,0.12,0.3,0.17,0.09,Outsmart Acne Clarifying Treatment,MURAD,Treatment,4.3,1.0
171,9,0.07,0.26,0.1,0.02,The Moisturizing Soft Cream,LA MER,Moisturizer,3.8,1.0
172,0,0.18,0.69,0.51,0.42,Goat Milk Moisturizing Cream,KATE SOMERVILLE,Moisturizer,4.1,1.0
172,1,0.09,0.63,0.47,0.37,Purifying Cleansing Gel,BOSCIA,Cleanser,4.5,1.0
172,2,0.07,0.57,0.41,0.32,Good Genes All-In-One Lactic Acid Treatment,SUNDAY RILEY,Treatment,4.3,1.0
172,3,0.03,0.53,0.36,0.26,Shake & Shot™ Rubber Firming Mask,DR. JART+,Face Mask,3.8,0.994
172,4,0.0,0.47,0.31,0.25,Vitamin C Glow Face Mask,FRESH,Face Mask,3.9,0.883
172,5,0.0,0.43,0.3,0.24,Baggage Claim Gold Eye Masks,WANDER BEAUTY,Eye cream,4.3,1.0
172,6,0.0,0.4,0.28,0.18,Skintune Blur Perfecting Primer Serum,FARSÁLI,Treatment,4.2,0.836
172,7,0.0,0.36,0.25,0.13,EradiKate® Daily Cleanser Acne Treatment,KATE SOMERVILLE,Cleanser,4.3,1.0
172,8,0.0,0.3,0.2,0.1,Advanced Génifique Yeux Light-Pearl™ Eye Illuminator Youth Activating Concentrate,LANCÔME,Eye cream,3.6,0.972
172,9,0.0,0.24,0.16,0.08,Evercalm™ Gentle Cleansing Milk,REN CLEAN SKINCARE,Cleanser,4.3,0.972
173,0,0.31,0.45,0.05,0.36,GinZing™ Energy-Boosting Gel Moisturizer,ORIGINS,Moisturizer,4.4,1.0
173,1,0.3,0.4,0.0,0.31,Energie de Vie Glow Boosting Mini Mask Trio,LANCÔME,Face Mask,5.0,1.0
173,2,0.25,0.34,0.0,0.27,Superfood Skin Reset Antioxidant Mask,YOUTH TO THE PEOPLE,Face Mask,4.4,1.0
173,3,0.2,0.33,0.0,0.24,Gentle Oil-Free Eye Makeup Remover,NARS,Cleanser,4.3,0.894
173,4,0.13,0.31,0.0,0.24,Vinoperfect Glycolic Brightening Essence,CAUDALIE,Treatment,4.4,1.0
